10,60,10000
1719,Hsu,Denys,M,1837,Wong,Denys,M, -1
1677,Chon,Eric,M,1738,Chan,Kelli,F, -1
1824,Gee,Corina,F,1825,Kwong,Jason,M,1679,Fuentes,Nicholas,M
1913,Kwong,Allen,M,1798,Tran,Lindsay,F,1710,Nguyen,Meredith,F
1702,Ma,Yvonne,F,1733,Lee,Christopher,M, -1
1708,Le,Parvinder,F,1866,Souza,Ming,F,1677,Le,Clyde,M
1671,Tsai,Clyde,M,1677,Lawton,Jason,M, -1
1733,Ouyang,Tommy,M,1721,Ouyang,Salvador,M,1671,Ouyang,David,M
1822,Mammone,Yvonne,F,1745,Gajan,Aleksandr,M, -1
1794,Crawford,Sapna,F,1671,Tsai,Clyde,M, -1
1716,Wong,Clairissa,F,1719,Wu,Johnny,M, -1
1717,Mittal,Christopher,M,1671,Matsumura,Nam,M, -1
1779,Kwong,Nicholas,M,1752,Ewing,Patricia,F, -1
1733,Azari,Justin,M,1708,Ellis,Katrina,F, -1
1679,Noel,Kevin,M,1675,Walters,David,M, -1
1794,Tran,Clairissa,F,1772,Souza,Francis,F, -1
1705,Souza,Kai,M,1821,Floyd,Kai,M, -1
1794,Li,Ming,F,1822,Getchel,Megan,F,1675,Li,Jason,M
1677,Howell,Timothy,M,1732,Clegg,Megan,F, -1
1806,Ewing,Alma,F,1766,Wong,Valerie,F,1677,Damion,Bernardo,M
1740,Gajan,Jennie,F,1720,Wong,Laura,F, -1
1718,Anand,Clairissa,F,1671,Ouyang,David,M, -1
1675,Walters,David,M,1671,Wu,George,M, -1
1771,Crawford,George,M,1821,Lee,Mackenzie,M,1677,McKenzie,Aren,M
1677,Damion,Bernardo,M,1746,Li,Elizabeth,F, -1
1731,Zhu,Jason,M,1734,Zhu,Monica,F,1703,Zhu,Tyler,M
1677,Gajan,Salvador,M,1734,Damion,Megan,F, -1
1679,Crawford,Cameron,M,1713,McKenzie,Bernardo,M, -1
1677,Lawton,Jason,M,1675,Walters,David,M, -1
1709,Sytwu,Aren,M,1671,Ma,Mackenzie,M, -1
1708,Ellis,Katrina,F,1826,Matyas,Loria,F, -1
1768,Floyd,Louise,F,1947,Clegg,Eric,M,1743,Floyd,Justin,M
1702,Howell,Regina,F,1673,Nguyen,Kevin,M, -1
1884,Drawdy,Michelle,F,1673,Mostafavi,Timothy,M, -1
1763,Crawford,Justin,M,1708,Mittal,Louise,F, -1
1702,Tran,Valerie,F,1702,Lawton,Katrina,F, -1
1671,Liu,Eric,M,1734,Wu,Clairissa,F,1671,Liu,Eric,M
1671,Trenh,Cameron,M,1677,Matyas,Cameron,M, -1
1743,Li,Kevin,M,1716,Clegg,Ming,F, -1
1703,Kwong,Jason,M,1808,Azari,Casey,F, -1
1713,Leonard,Barrett,M,1734,Zhu,Monica,F, -1
1710,Miyahira,Sapna,F,1823,Lee,William,M,1710,Miyahira,Sapna,F
1716,Clegg,Ming,F,1671,Liang,Carl,M, -1
1781,Gee,Eric,M,1702,Liang,Joyce,F, -1
1716,Lathia,Casey,F,1713,Matyas,Kenneth,M, -1
1743,Li,Kevin,M,1854,Lee,Michelle,F,1677,Tran,Cameron,M
1771,Anand,Barrett,M,1853,Mammone,Carl,M,1708,Gould,Francis,F
1732,Mammone,Laura,F,1822,Getchel,Megan,F, -1
1720,Litvak,Loria,F,1746,Chon,Amanda,F, -1
1673,Nguyen,Kevin,M,1833,Getchel,Aleksandr,M, -1
1732,Lee,Josephine,F,1763,Chon,Cameron,M, -1
1679,Wong,Tommy,M,1705,Attaway,Cameron,M, -1
1823,Lee,Allen,M,1883,Kaur,Christopher,M,1741,Wong,Jason,M
1677,Bloom,William,M,1715,McKenzie,Bernardo,M, -1
1717,Muhammed,Jason,M,1742,Kaur,Monica,F, -1
1677,Lawton,Jason,M,1866,Clegg,Laura,F, -1
1705,Li,Sean,M,1671,Scott,Tommy,M, -1
1671,Tsai,Clyde,M,1835,Gajan,Johnny,M, -1
1734,Zhu,Monica,F,1746,Li,Elizabeth,F, -1
1679,Lawu,Eric,M,1713,Lee,Nam,M, -1
1747,Getchel,Sean,M,1671,Scott,Tommy,M, -1
1762,Espinoza,Jula,F,1702,Howell,Regina,F, -1
1808,Wong,Casey,F,1671,Wu,George,M, -1
1679,Gould,Kai,M,1671,Scott,Tommy,M, -1
1706,Lawton,Loria,F,1711,Mammone,Salvador,M, -1
1739,Burnett,Aleksandr,M,1677,Iwahashi,Matthew,M, -1
1679,Chan,Thomas,M,1702,Liang,Joyce,F, -1
1737,Getchel,Clyde,M,1675,Walters,David,M, -1
1738,Tran,Alma,F,1806,Crawford,Katrina,F, -1
1746,Chon,Amanda,F,1747,Getchel,Sean,M, -1
1740,Chon,Clairissa,F,1843,Floyd,Charles,M,1704,Souza,Meredith,F
1675,Walters,David,M,1824,Wong,Giesel,F, -1
1677,Yun,David,M,1677,Le,Clyde,M, -1
1749,Chon,Carl,M,1716,Lathia,Casey,F, -1
1767,Burnett,Charles,M,1705,Attaway,Cameron,M, -1
1705,Attaway,Cameron,M,1737,Chon,Allen,M, -1
1777,Crawford,Thomas,M,1705,Attaway,Cameron,M, -1
1739,Clegg,Sean,M,1671,Scott,Tommy,M, -1
1740,Floyd,Carol,F,1705,Gee,Barrett,M, -1
1677,Le,Clyde,M,1671,Wu,George,M, -1
1763,McKenzie,Cameron,M,1771,Crawford,Ryan,M, -1
1886,Drawdy,Yvonne,F,1679,Lawu,Eric,M, -1
1919,Souza,Bernardo,M,1671,Matsumura,Nam,M, -1
1946,Getchel,Carol,F,1807,Chon,Justin,M,1741,Li,Ryan,M
1857,Clegg,Thomas,M,1675,Walters,David,M, -1
1717,Hao,Sean,M,1677,Yun,David,M, -1
1799,Hsu,Johnny,M,1807,Getchel,William,M, -1
1671,Tsai,Clyde,M,1703,Floyd,Matthew,M, -1
1732,Liang,Yvonne,F,1707,Liu,Kenneth,M, -1
1717,Ouyang,Sean,M,1791,Floyd,Cameron,M, -1
1732,Matyas,Lindsay,F,1828,McKenzie,Francis,F,1677,Matyas,Cameron,M
1805,Floyd,Jason,M,1926,Gajan,Sapna,F,1774,Wong,Yolanda,F
1824,Souza,Giesel,F,1703,Kwong,Jason,M, -1
1734,Zhu,Monica,F,1746,Crawford,Corina,F, -1
1671,Tsai,Clyde,M,1723,Hsu,Allen,M, -1
1746,Mammone,Michelle,F,1713,Le,Tyler,M, -1
1679,Lawu,Eric,M,1949,Li,William,M, -1
1713,Gould,Mackenzie,M,1707,Gajan,Eric,M, -1
1734,Wu,Clairissa,F,1884,Kwong,Stephanie,F,1672,Souza,Yvonne,F
1675,Walters,David,M,1715,Hao,Ryan,M, -1
1738,Anand,Kelli,F,1749,Wong,Kai,M, -1
1679,Hao,Allen,M,1706,Muhammed,Alma,F, -1
1732,Lee,Josephine,F,1702,Howell,Regina,F, -1
1713,Hsu,Ryan,M,1747,McKenzie,Carl,M, -1
1702,Tran,Valerie,F,1702,Howell,Regina,F, -1
1677,Lawton,Jason,M,1900,Mostafavi,Monica,F,1677,Lawton,Jason,M
1778,Gee,Megan,F,1798,Li,Stephanie,F,1677,Gee,Nam,M
1797,Lee,Aren,M,1677,Bloom,William,M, -1
1705,Attaway,Cameron,M,1746,Mammone,Michelle,F, -1
1715,Hao,Ryan,M,1746,Crawford,Corina,F, -1
1679,Lawu,Eric,M,1719,Ouyang,Kevin,M, -1
1705,Attaway,Cameron,M,1675,Li,Jason,M, -1
1671,Tsai,Clyde,M,1677,Bloom,William,M, -1
1754,Wong,Lisa,F,1679,Lawu,Eric,M, -1
1673,Kaur,Denys,M,1709,Getchel,Johnny,M, -1
1778,Gajan,Kelli,F,1715,Getchel,Kai,M, -1
1713,Kwong,Matthew,M,1793,Floyd,William,M, -1
1742,Nguyen,Patricia,F,1708,Wong,Valerie,F, -1
1886,Sytwu,Amanda,F,1705,Attaway,Cameron,M, -1
1716,Lathia,Casey,F,1706,Mostafavi,Monica,F, -1
1721,Ouyang,Salvador,M,1679,Lawu,Eric,M, -1
1721,Ouyang,Salvador,M,1671,Matsumura,Nam,M, -1
1883,Drawdy,Jason,M,1749,Chon,Carl,M,1677,Souza,Matthew,M
1708,Le,Parvinder,F,1945,Wong,Aleksandr,M,1677,Le,Clyde,M
1702,Lawton,Katrina,F,1765,Crawford,Denys,M, -1
1677,Bloom,William,M,1733,Espinoza,Kenneth,M, -1
1677,Espinoza,George,M,1705,Attaway,Cameron,M, -1
1713,Noel,Carl,M,1708,Hsu,Kelli,F, -1
1735,Clegg,Thomas,M,1702,Liang,Joyce,F, -1
1718,Chan,Pamela,F,1791,Floyd,Cameron,M,1679,Chan,Thomas,M
1719,Ouyang,Kevin,M,1679,Wong,Tommy,M, -1
1852,Chon,Christine,F,1736,Crawford,Alina,F, -1
1677,Yun,David,M,1679,Lawu,Eric,M, -1
1706,McKenzie,Corina,F,1770,Matyas,Laura,F, -1
1709,Gee,Aleksandr,M,1771,Souza,Christopher,M, -1
1771,Gajan,Cameron,M,1802,Li,Parvinder,F, -1
1679,Lawu,Eric,M,1791,Drawdy,William,M, -1
1744,Matyas,Stephanie,F,1806,Anand,Sofia,F, -1
1718,Chan,Pamela,F,1834,Kwong,Francis,F, -1
1677,Bloom,William,M,1861,Floyd,Bernardo,M, -1
1712,Nguyen,Sapna,F,1890,Matyas,Meredith,F,1712,Nguyen,Sapna,F
1708,Gajan,Sapna,F,1767,Azari,Justin,M, -1
1797,Hsu,Kai,M,1838,Kwong,Corina,F,1677,Damion,Bernardo,M
1749,Li,Ryan,M,1671,Scott,Tommy,M, -1
1799,Hsu,Johnny,M,1701,Li,Thomas,M, -1
1738,Wu,Meredith,F,1713,Matyas,Kenneth,M, -1
1771,Crawford,George,M,1705,Attaway,Cameron,M, -1
1918,Hsu,Yvonne,F,1768,Crawford,Clairissa,F,1734,McKenzie,Elizabeth,F
1762,Ewing,Angelina,F,1671,Floyd,Kai,M, -1
1746,Chon,Amanda,F,1706,Burnett,Corina,F, -1
1671,Tsai,Clyde,M,1751,Mammone,Carl,M, -1
1804,Mammone,Stephanie,F,1766,Espinoza,Carol,F,1679,Lathia,Thomas,M
1735,Hao,Justin,M,1742,Crawford,Casey,F, -1
1677,Tran,Cameron,M,1709,Wong,Thomas,M, -1
1832,Floyd,Jennie,F,1777,Sytwu,Kai,M, -1
1852,Litvak,Amanda,F,1773,Floyd,Christopher,M,1679,Chan,Thomas,M
1835,Wong,Nam,M,1705,Attaway,Cameron,M, -1
1913,Li,Jason,M,1705,Attaway,Cameron,M, -1
1734,Zhu,Monica,F,1704,Iwahashi,Yolanda,F, -1
1801,Yun,Nicholas,M,1733,Espinoza,Kenneth,M, -1
1898,Matyas,Stephanie,F,1677,McKenzie,Aren,M,1677,McKenzie,Aren,M
1738,Wu,Meredith,F,1779,Damion,Thomas,M,1671,Wu,George,M
1762,Ewing,Corina,F,1855,Drawdy,Jason,M,1708,Jarvinen,Constance,F
1829,McKenzie,Johnny,M,1721,Ouyang,Salvador,M, -1
1754,Wong,Lisa,F,1948,Kaur,Kelli,F,1709,Wong,Thomas,M
1792,Yun,Giesel,F,1799,Getchel,Kevin,M,1671,Ouyang,David,M
1671,Matsumura,Nam,M,1675,Walters,David,M, -1
1675,Drawdy,Mackenzie,M,1671,Scott,Tommy,M, -1
1677,Bloom,William,M,1671,Tsai,Clyde,M, -1
1738,McKenzie,Constance,F,1858,Lee,Francis,F,1710,Nguyen,Meredith,F
1902,Drawdy,Annie,F,1720,Lee,Sapna,F, -1
1671,Liang,Carl,M,1749,Wong,Kai,M, -1
1677,Bloom,William,M,1703,Kwong,Jason,M, -1
1671,Scott,Tommy,M,1671,Matsumura,Nam,M, -1
1705,Mittal,Johnny,M,1766,Anand,Sapna,F, -1
1743,Li,Kevin,M,1679,Zhu,Christopher,M, -1
1884,Noel,Ming,F,1679,Hao,Allen,M,1679,Hao,Allen,M
1720,Lathia,Sapna,F,1713,Wong,Aren,M, -1
1806,Chon,Alina,F,1738,McKenzie,Constance,F, -1
1777,Clegg,Eric,M,1835,Li,Johnny,M,1675,Li,Jason,M
1703,Chon,Christopher,M,1671,Ouyang,David,M, -1
1703,Sytwu,George,M,1677,McKenzie,Aren,M, -1
1707,Fuentes,Barrett,M,1679,Lawu,Eric,M, -1
1715,Chan,Allen,M,1893,Floyd,William,M,1679,Chan,Thomas,M
1717,Noel,Jason,M,1733,Drawdy,Johnny,M, -1
1777,Clegg,Eric,M,1673,Litvak,Tommy,M, -1
1713,Noel,Carl,M,1709,Wu,Sean,M, -1
1732,Gee,Afsana,F,1825,Getchel,Denys,M, -1
1793,Burnett,Mackenzie,M,1835,Gajan,Kai,M,1704,Noel,Joyce,F
1736,Crawford,Alina,F,1671,Matsumura,Nam,M, -1
1791,Drawdy,Aren,M,1771,Damion,Kevin,M,1677,Yun,David,M
1709,Wu,Sean,M,1890,Kwong,Jula,F, -1
1734,Zhu,Monica,F,1675,Walters,David,M, -1
1825,Floyd,Denys,M,1675,Walters,David,M, -1
1864,Damion,Angelina,F,1713,Mittal,Kai,M, -1
1832,Matyas,Yvonne,F,1746,Floyd,Jula,F, -1
1752,Chon,Monica,F,1796,Damion,Alina,F, -1
1732,Gee,Afsana,F,1675,Walters,David,M, -1
1743,Damion,Charles,M,1705,Getchel,Aleksandr,M, -1
1671,Tsai,Clyde,M,1702,Howell,Regina,F, -1
1742,Kaur,Monica,F,1780,Gajan,Amanda,F, -1
1671,Ellis,Cameron,M,1679,Lawu,Eric,M, -1
1706,Mostafavi,Monica,F,1707,Fuentes,Barrett,M, -1
1720,Litvak,Loria,F,1831,Lee,Bernardo,M,1674,Souza,Carol,F
1675,Attaway,Carl,M,1677,Bloom,William,M, -1
1721,Ouyang,Salvador,M,1763,Wong,Timothy,M, -1
1912,Gee,Angelina,F,1762,Espinoza,Jula,F,1680,Litvak,Pamela,F
1708,Ellis,Katrina,F,1702,Howell,Regina,F, -1
1749,Chon,Carl,M,1801,Crawford,Justin,M, -1
1736,Noel,Angelina,F,1765,Clegg,David,M, -1
1679,Lawu,Eric,M,1747,Burnett,Tyler,M, -1
1859,Hsu,Thomas,M,1821,Yun,Nam,M,1712,Ouyang,Christine,F
1675,Walters,David,M,1671,Scott,Tommy,M, -1
1732,Getchel,Valerie,F,1717,Lee,Nicholas,M, -1
1765,Kwong,Kevin,M,1671,Matsumura,Nam,M, -1
1711,Mammone,Salvador,M,1705,Attaway,Cameron,M, -1
1715,Getchel,Kai,M,1737,Burnett,Denys,M, -1
1752,Chon,Monica,F,1679,Lawu,Eric,M, -1
1677,Bloom,William,M,1717,Noel,Jason,M, -1
1743,Matyas,Salvador,M,1675,Mammone,Matthew,M, -1
1677,Howell,Timothy,M,1751,Litvak,Cameron,M, -1
1740,Gajan,Jennie,F,1799,Kwong,Tommy,M, -1
1679,Fuentes,Nicholas,M,1803,Clegg,Aleksandr,M, -1
1677,Gajan,Salvador,M,1771,Jarvinen,Kevin,M, -1
1827,Getchel,Clyde,M,1882,Li,Clairissa,F,1710,Leonard,Alina,F
1859,Anand,Kenneth,M,1772,Souza,Francis,F,1739,Souza,Timothy,M
1731,Lee,Kevin,M,1716,Lathia,Casey,F, -1
1823,Wong,Justin,M,1677,Bloom,William,M, -1
1713,Mittal,Kai,M,1797,Hao,Cameron,M, -1
1747,Kaur,Aren,M,1717,Lee,Nicholas,M, -1
1717,Mittal,Christopher,M,1707,Lee,Aleksandr,M, -1
1677,Bloom,William,M,1671,Tsai,Clyde,M, -1
1679,Lawu,Eric,M,1702,Howell,Regina,F, -1
1671,Liang,Carl,M,1751,Litvak,Cameron,M, -1
1732,Lathia,Lindsay,F,1713,Le,Tyler,M, -1
1765,Lee,Ryan,M,1719,Ouyang,Kevin,M, -1
1749,Li,Ryan,M,1734,Wu,Clairissa,F, -1
1679,Lawu,Eric,M,1796,Damion,Alina,F, -1
1739,Souza,Timothy,M,1705,Attaway,Cameron,M, -1
1765,Drawdy,Jason,M,1830,Burnett,Monica,F,1679,Fuentes,Nicholas,M
1671,Trenh,Cameron,M,1677,Chon,Eric,M, -1
1733,Ouyang,Tommy,M,1671,Matsumura,Nam,M, -1
1702,Howell,Regina,F,1823,Lee,Allen,M, -1
1677,Le,Clyde,M,1702,Lawton,Katrina,F, -1
1773,Souza,Thomas,M,1671,Scott,Tommy,M, -1
1829,Wong,Thomas,M,1679,Lathia,Thomas,M,1679,Lathia,Thomas,M
1809,Floyd,Timothy,M,1833,Souza,David,M,1741,Chan,Eric,M
1772,Souza,Francis,F,1713,Clegg,Aren,M, -1
1719,Getchel,Carl,M,1723,Hsu,Allen,M, -1
1749,Damion,Justin,M,1735,Ewing,Carl,M, -1
1717,Ouyang,Sean,M,1774,Anand,Annie,F, -1
1677,Bloom,William,M,1842,Wong,Joyce,F, -1
1677,Gajan,Salvador,M,1677,Gajan,Salvador,M,1677,Gajan,Salvador,M
1702,Liang,Joyce,F,1679,Zhu,Christopher,M, -1
1798,Sytwu,Loria,F,1912,Li,Christine,F,1734,Li,Megan,F
1718,Litvak,Francis,F,1677,Le,Clyde,M, -1
1886,Matyas,Constance,F,1746,Chan,Louise,F,1680,Matsumura,Tera,F
1673,Kaur,Denys,M,1718,Anand,Clairissa,F, -1
1679,Lawu,Eric,M,1810,Drawdy,Yolanda,F, -1
1704,Drawdy,Stephanie,F,1740,Litvak,Jula,F, -1
1677,Chon,Eric,M,1702,Howell,Regina,F, -1
1957,Chon,Eric,M,1707,Fuentes,Barrett,M,1679,Fuentes,Nicholas,M
1679,Miyahira,Kevin,M,1703,Burnett,Aleksandr,M, -1
1702,Howell,Regina,F,1930,Floyd,Alina,F, -1
1802,Wong,Alma,F,1713,Gajan,Kai,M, -1
1713,Leonard,Barrett,M,1775,Mammone,Aren,M, -1
1734,Zhu,Monica,F,1762,Espinoza,Jula,F, -1
1679,Wong,Tommy,M,1713,Gould,Mackenzie,M, -1
1882,Sytwu,Patricia,F,1716,Lathia,Casey,F, -1
1703,Sytwu,George,M,1733,Ouyang,Tommy,M, -1
1733,Azari,Justin,M,1734,Kaur,Angelina,F, -1
1677,Bloom,William,M,1740,Floyd,Carol,F, -1
1749,Li,Ryan,M,1679,Lawu,Eric,M, -1
1745,Gajan,Aleksandr,M,1778,McKenzie,Meredith,F,1677,Gajan,Salvador,M
1709,Drawdy,Kenneth,M,1702,Liang,Joyce,F, -1
1671,Matsumura,Nam,M,1772,Souza,Francis,F, -1
1671,Matsumura,Nam,M,1778,Floyd,Elizabeth,F, -1
1705,Attaway,Cameron,M,1671,Scott,Tommy,M, -1
1671,Liu,Eric,M,1677,Bloom,William,M, -1
1679,Azari,Johnny,M,1677,Damion,Bernardo,M, -1
1762,Espinoza,Jula,F,1839,Floyd,Kevin,M,1679,Lathia,Thomas,M
1702,Howell,Regina,F,1825,Getchel,Thomas,M, -1
1704,Gould,Amanda,F,1671,Tsai,Clyde,M, -1
1733,Ouyang,Tommy,M,1702,Howell,Regina,F, -1
1675,Mittal,William,M,1885,Yun,Tommy,M, -1
1703,Sytwu,George,M,1679,Fuentes,Nicholas,M, -1
1679,Lathia,Thomas,M,1734,Zhu,Monica,F, -1
1703,Sytwu,George,M,1762,Clegg,Louise,F, -1
1679,Fuentes,Nicholas,M,1708,Wong,Valerie,F, -1
1770,Yun,Sapna,F,1713,Wong,Aren,M, -1
1927,Drawdy,George,M,1746,Floyd,Jula,F,1703,Floyd,Matthew,M
1706,Muhammed,Alma,F,1913,Damion,Timothy,M,1672,Zhu,Meredith,F
1769,Gee,Bernardo,M,1721,Ouyang,Salvador,M, -1
1883,Ewing,Cameron,M,1892,Hao,Yolanda,F,1714,Litvak,Loria,F
1854,Lee,Stephanie,F,1703,Getchel,Eric,M,1677,Getchel,William,M
1677,Tran,Cameron,M,1716,Hsu,Annie,F, -1
1794,Getchel,Laura,F,1734,Wu,Clairissa,F, -1
1671,Ellis,Cameron,M,1703,Sytwu,George,M, -1
1704,Trenh,Louise,F,1705,Souza,Kai,M, -1
1852,Burnett,Jennifer,F,1734,Zhu,Monica,F,1672,Zhu,Meredith,F
1765,Hao,Christopher,M,1677,Iwahashi,Matthew,M, -1
1677,Bloom,William,M,1705,Attaway,Cameron,M, -1
1764,Ewing,Regina,F,1675,Walters,David,M, -1
1830,Li,Regina,F,1733,Litvak,Nam,M,1703,Litvak,Thomas,M
1792,McKenzie,Alma,F,1673,Kaur,Denys,M, -1
1771,Sytwu,Christopher,M,1720,Lee,Sapna,F, -1
1671,Liang,Carl,M,1702,Mostafavi,Afsana,F, -1
1711,Crawford,George,M,1673,Kaur,Denys,M, -1
1806,Chon,Alina,F,1795,Drawdy,Tyler,M,1677,Souza,Matthew,M
1738,Tran,Alma,F,1723,Hsu,Allen,M, -1
1777,Sytwu,Kai,M,1742,Kaur,Monica,F, -1
1677,Getchel,William,M,1704,Noel,Joyce,F, -1
1708,Gajan,Sapna,F,1679,Lawu,Eric,M, -1
1762,Espinoza,Jula,F,1713,Hsu,Ryan,M, -1
1773,McKenzie,Kevin,M,1679,Burnett,Kenneth,M, -1
1702,Howell,Regina,F,1716,Miyahira,Amanda,F, -1
1772,Noel,Parvinder,F,1885,Floyd,George,M,1772,Noel,Parvinder,F
1715,Chan,Allen,M,1779,Ewing,George,M,1679,Chan,Thomas,M
1702,Liang,Joyce,F,1716,Anand,Clairissa,F, -1
1708,Muhammed,Kelli,F,1836,Damion,Jula,F, -1
1809,Floyd,Carl,M,1825,Yun,George,M, -1
1679,Zhu,Christopher,M,1702,Howell,Regina,F, -1
1704,Liu,Amanda,F,1798,Drawdy,Meredith,F, -1
1733,Ouyang,Tommy,M,1675,Walters,David,M, -1
1673,Nguyen,Kevin,M,1794,Nguyen,Sofia,F,1673,Nguyen,Kevin,M
1671,Liang,Carl,M,1862,Floyd,Annie,F, -1
1718,Wong,Regina,F,1734,Floyd,Louise,F, -1
1749,Li,Ryan,M,1671,Matsumura,Nam,M, -1
1705,Jarvinen,Kai,M,1703,Sytwu,George,M, -1
1795,Anand,Ryan,M,1783,Damion,Christopher,M,1677,Damion,Bernardo,M
1840,Clegg,Christine,F,1677,Ewing,Kevin,M, -1
1737,Floyd,Aleksandr,M,1886,Souza,Monica,F,1677,Ewing,Kevin,M
1675,Walters,David,M,1825,Getchel,Denys,M, -1
1707,Liu,Kenneth,M,1833,Chan,Barrett,M, -1
1835,Mostafavi,Kai,M,1702,Liang,Joyce,F, -1
1791,Damion,Kenneth,M,1677,Damion,Bernardo,M,1677,Damion,Bernardo,M
1772,Espinoza,Afsana,F,1713,Leonard,Barrett,M, -1
1673,Jarvinen,Sean,M,1713,Le,Tyler,M, -1
1833,Wong,Cameron,M,1768,Mostafavi,Jula,F,1674,Ouyang,Amanda,F
1671,Tsai,Clyde,M,1719,Getchel,Carl,M, -1
1733,Crawford,Sean,M,1792,Damion,Carol,F, -1
1805,Crawford,Jason,M,1705,Kwong,Johnny,M, -1
1745,Floyd,Barrett,M,1716,Miyahira,Amanda,F, -1
1716,Kaur,Louise,F,1713,McKenzie,Bernardo,M, -1
1671,Liang,Carl,M,1797,Lee,Aren,M, -1
1716,Miyahira,Amanda,F,1702,Howell,Regina,F, -1
1707,Damion,Matthew,M,1751,Mammone,Carl,M, -1
1752,Chon,Monica,F,1831,Burnett,Thomas,M, -1
1703,Burnett,Aleksandr,M,1675,Walters,David,M, -1
1675,Walters,David,M,1734,Damion,Megan,F, -1
1750,Nguyen,Sapna,F,1773,Gee,William,M, -1
1731,Zhu,Jason,M,1705,Souza,Kai,M, -1
1761,Nguyen,Bernardo,M,1776,Mammone,Cortney,F,1680,Matsumura,Tera,F
1837,Mostafavi,Carl,M,1755,Mammone,Salvador,M, -1
1776,Anand,Angelina,F,1713,Kwong,Matthew,M, -1
1869,Clegg,Barrett,M,1707,Liu,Kenneth,M,1672,Souza,Yvonne,F
1713,Kwong,Matthew,M,1713,Leonard,Barrett,M, -1
1838,Ewing,Josephine,F,1806,Drawdy,Sapna,F,1677,Yun,David,M
1671,Tsai,Clyde,M,1882,Yun,Sapna,F, -1
1705,Attaway,Cameron,M,1762,Espinoza,Jula,F, -1
1767,Crawford,Justin,M,1671,Matsumura,Nam,M, -1
1867,Drawdy,Bernardo,M,1894,Wong,Louise,F,1768,Litvak,Sara,F
1705,Attaway,Cameron,M,1737,Damion,Sean,M, -1
1764,Le,Valerie,F,1852,Chan,Cortney,F,1674,Souza,Carol,F
1671,Tsai,Clyde,M,1675,Drawdy,Mackenzie,M, -1
1717,Muhammed,Jason,M,1752,Crawford,Corina,F, -1
1770,Burnett,Sofia,F,1791,Clegg,Denys,M, -1
1823,Floyd,Salvador,M,1732,Getchel,Valerie,F,1677,Getchel,William,M
1711,Lathia,Nam,M,1738,McKenzie,Constance,F, -1
1713,Kwong,Matthew,M,1679,Lawu,Eric,M, -1
1713,Clegg,Aren,M,1713,Mittal,Kai,M, -1
1775,Muhammed,Mackenzie,M,1723,Anand,Denys,M, -1
1718,Gajan,Casey,F,1799,McKenzie,Kenneth,M,1677,Gajan,Salvador,M
1747,Burnett,Tyler,M,1703,Sytwu,George,M, -1
1671,Liu,Eric,M,1713,Noel,Carl,M, -1
1705,Kwong,Johnny,M,1720,Clegg,Parvinder,F, -1
1745,Floyd,Barrett,M,1705,Jarvinen,Kai,M, -1
1702,Howell,Regina,F,1898,Chon,Christine,F, -1
1775,Gajan,Christopher,M,1671,Sytwu,Johnny,M, -1
1739,Mammone,Aren,M,1746,Chon,Amanda,F, -1
1739,Burnett,Aleksandr,M,1703,Sytwu,George,M, -1
1713,Noel,Carl,M,1734,Zhu,Monica,F, -1
1767,Drawdy,Eric,M,1773,Souza,Thomas,M,1675,Drawdy,Mackenzie,M
1711,Crawford,George,M,1914,Floyd,Valerie,F,1711,Crawford,George,M
1711,Yun,Allen,M,1732,Gee,Afsana,F, -1
1713,Gould,Mackenzie,M,1679,Lawu,Eric,M, -1
1671,Hsu,Tommy,M,1793,Hsu,Aleksandr,M,1671,Hsu,Tommy,M
1721,Ouyang,Salvador,M,1742,Kaur,Monica,F, -1
1762,Espinoza,Jula,F,1704,Gould,Amanda,F, -1
1707,Liu,Kenneth,M,1677,Souza,Matthew,M, -1
1671,Liang,Carl,M,1679,Lawu,Eric,M, -1
1734,Kaur,Angelina,F,1882,Li,Alma,F,1710,Liu,Christine,F
1799,Getchel,Jason,M,1828,Kwong,Joyce,F,1703,Matyas,Charles,M
1811,Gajan,Allen,M,1720,Lee,Sapna,F, -1
1679,Noel,Kevin,M,1702,Mostafavi,Afsana,F, -1
1677,Gajan,Salvador,M,1677,Chon,Eric,M, -1
1671,Scott,Tommy,M,1704,Souza,Meredith,F, -1
1721,Ouyang,Salvador,M,1673,Kaur,Denys,M, -1
1882,Souza,Laura,F,1715,Chan,Allen,M,1679,Chan,Thomas,M
1751,Mammone,Carl,M,1702,Howell,Regina,F, -1
1713,Matyas,Kenneth,M,1749,Li,Ryan,M, -1
1671,Tsai,Clyde,M,1705,Liang,Carl,M, -1
1679,Fuentes,Nicholas,M,1708,Wong,Valerie,F, -1
1718,Anand,Clairissa,F,1805,Wong,Bernardo,M, -1
1702,Liang,Joyce,F,1677,Bloom,William,M, -1
1704,Miyahira,Amanda,F,1749,Damion,Justin,M, -1
1717,Muhammed,Jason,M,1713,Lee,Nam,M, -1
1925,Chan,Timothy,M,1752,Ewing,Patricia,F,1708,Jarvinen,Constance,F
1675,Walters,David,M,1750,Nguyen,Sapna,F, -1
1745,Floyd,Barrett,M,1733,Muhammed,Ryan,M, -1
1797,Kaur,Clyde,M,1792,Wong,Megan,F,1674,Ouyang,Amanda,F
1705,Getchel,Aleksandr,M,1945,Kwong,Johnny,M,1705,Getchel,Aleksandr,M
1679,Lathia,Thomas,M,1715,Getchel,Kai,M, -1
